state_name,year,ECO_prop_hh_microfin,OUT_hh_income_monthly,OUT_prop_saving,ACC_pop_hh_elec,SKL_fem_literacy,SRV_pop_hh_sf,AGR_fem_15_24_hyg_period,NAT_upi_total_vol,NAT_upi_total_val,NAT_upi_p2p_vol,NAT_upi_p2m_vol,NAT_ib_no_of_transactions,NAT_ib_amt_of_transactions,NAT_ib_active_users,AGR_shg_member_scale,Z_ACC_pop_hh_elec,Z_SKL_fem_literacy,Z_SRV_pop_hh_sf,Z_AGR_fem_15_24_hyg_period,Z_AGR_shg_member_scale,Z_ECO_prop_hh_microfin,Z_OUT_hh_income_monthly,Z_OUT_prop_saving,ACC_score,SKL_score,SRV_score,AGR_score,ECO_score,OUT_score,DCLO_score,CTX_dpi_composite_v2,CTX_dpi_confidence_score,CTX_coverage_ratio,CTX_imputation_share,Z_CTX_dpi_composite_v2,DCLO_score_context_adjusted
Manipur,2016,16.0,8938.0,34.0,94.25555555555556,42.57222222222222,63.705555555555556,78.64999999999999,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,81220.0,-0.21448719880152706,0.08476944022437957,-0.13858078655010322,0.3123099001602389,-0.8493913936678122,-0.3363060020592457,-0.15888932459898636,-1.3380438549721714,-0.21448719880152706,0.08476944022437957,-0.13858078655010322,-0.2685407467537867,-0.3363060020592457,-0.7484665897855789,-0.27026864728764366,0.122015025659487,100.0,1.0,0,-1.0206406871899134,-0.42336475036613064
Meghalaya,2016,37.0,9491.0,85.0,92.66818181818181,42.97727272727273,77.0909090909091,64.10909090909091,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,387717.0,-0.5152936751275877,0.09689467058764763,0.6622214342164335,-0.6157047068817333,-0.7519582453465716,1.5496827708525471,0.1070748632418906,1.3106945535078904,-0.5152936751275877,0.09689467058764763,0.6622214342164335,-0.6838314761141524,1.5496827708525471,0.7088847083748905,0.3030930721316298,0.122015025659487,100.0,1.0,0,-1.0206406871899134,0.14999696905314278
Mizoram,2016,26.0,9679.0,82.0,96.30000000000001,46.59375,88.2,90.20625000000001,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,70608.0,0.17293393265500678,0.20515430608637153,1.3268422563113187,1.0498407337264595,-0.8527648706349115,0.5617838898035128,0.19749306814981984,1.1548864118325928,0.17293393265500678,0.20515430608637153,1.3268422563113187,0.098537931545774,0.5617838898035128,0.6761897399912064,0.506907009398865,0.122015025659487,100.0,1.0,0,-1.0206406871899134,0.35381090632037804
Nagaland,2016,8.0,6632.0,26.0,97.93181818181819,42.25454545454546,83.03181818181818,75.03636363636363,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,117673.0,0.48216260749098794,0.07525975207164196,1.0176467265560467,0.08168420069216525,-0.8378032523295473,-1.0547779155494525,-1.2679551784164589,-1.7535322327729652,0.48216260749098794,0.07525975207164196,1.0176467265560467,-0.37805952581869107,-1.0547779155494525,-1.5107437055947122,-0.22808534347402987,0.122015025659487,100.0,1.0,0,-1.0206406871899134,-0.38118144655251684
Odisha,2016,5.0,8338.0,32.0,91.69666666666667,33.895,44.05833333333333,63.16666666666667,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,5390546.0,-0.6993952780104368,-0.17498413876349156,-1.3140102696708604,-0.6758511157157548,0.8384044008875001,-1.32420488310828,-0.4474580636668456,-1.44191594942237,-0.6993952780104368,-0.17498413876349156,-1.3140102696708604,0.08127664258587264,-1.32420488310828,-0.9446870065446078,-0.7293341555853007,0.122015025659487,100.0,1.0,0,-1.0206406871899134,-0.8824302586637877
Punjab,2016,19.0,6277.0,50.0,99.6159090909091,39.52727272727273,84.92727272727272,88.8489898989899,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,391155.0,0.8012969362562572,-0.006381449875549652,1.1310456147776369,0.9632191070167432,-0.7508653303623192,-0.0668790345004182,-1.4386916823649423,-0.5070670993705833,0.8012969362562572,-0.006381449875549652,1.1310456147776369,0.106176888327212,-0.0668790345004182,-0.9728793908677628,0.16539659401956255,0.122015025659487,100.0,1.0,0,-1.0206406871899134,0.012300490941075548
Rajasthan,2016,14.0,11702.0,76.0,94.12272727272727,31.45909090909091,55.766666666666666,66.55606060606061,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,2814434.0,-0.23965808753005222,-0.24790333896932493,-0.613538719924785,-0.4595367804075446,0.019477290383553857,-0.5159239804317974,1.170450666706952,0.8432701284819972,-0.23965808753005222,-0.24790333896932493,-0.613538719924785,-0.22002974501199538,-0.5159239804317974,1.0068603975944748,-0.13836557904558008,0.122015025659487,100.0,1.0,0,-1.0206406871899134,-0.2914616821240671
Sikkim,2016,40.0,8383.0,87.0,99.3375,43.4625,89.2125,83.9375,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,45110.0,0.7485385620676664,0.11142000110075212,1.348043361402387,0.6497631641932419,-0.8608704978217844,1.8191097384113746,-0.4258154082367562,1.414566647958089,0.7485385620676664,0.11142000110075212,1.348043361402387,-0.10555366681427125,1.8191097384113746,0.49437561986066636,0.7359889360047626,0.122015025659487,100.0,1.0,0,-1.0206406871899134,0.5828928329262756
The Dadra And Nagar Haveli And Daman And Diu,2016,11.0,7434.5,60.0,99.41666666666667,41.583333333333336,65.18333333333334,77.38333333333334,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,2514.0,0.7635406031634695,0.055166945147972,-0.05017014254893761,0.23147003233830704,-0.8608704978217844,-0.785350947990625,-0.8819944899131971,0.012293372880409234,0.7635406031634695,0.055166945147972,-0.05017014254893761,-0.31470023274173864,-0.785350947990625,-0.4348505585163939,-0.1277273889143756,0.122015025659487,100.0,1.0,0,-1.0206406871899134,-0.2808234919928626
Tripura,2016,5.0,10061.0,99.0,93.275,39.68125,60.95625,46.99374999999999,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,417496.0,-0.40030195342673874,-0.0017721236822812751,-0.30306280703911365,-1.7080219938434933,-0.7424917196583651,-1.32420488310828,0.3812151653563569,1.414566647958089,-0.40030195342673874,-0.0017721236822812751,-0.30306280703911365,-1.2252568567509292,-1.32420488310828,0.8978909066572229,-0.39278461955835337,0.122015025659487,100.0,1.0,0,-1.0206406871899134,-0.5458807226368404
Uttar Pradesh,2016,7.0,10747.0,87.0,81.06005128205129,32.67133333333333,51.16738461538462,58.43328205128205,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,7516717.0,-2.7150282184767884,-0.2116147318282645,-0.8886988246519745,-0.9779402104458047,1.5142985675492313,-1.1445869047357284,0.7111454236906093,1.414566647958089,-2.7150282184767884,-0.2116147318282645,-0.8886988246519745,0.2681791785517133,-1.1445869047357284,1.062856035824349,-0.6048155775527824,0.122015025659487,100.0,1.0,0,-1.0206406871899134,-0.7579116806312693
Uttarakhand,2016,16.0,10758.0,76.0,98.39615384615385,41.26923076923077,73.66153846153847,81.66923076923077,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,403600.0,0.5701539681471234,0.045764251163028194,0.45705332949823446,0.5050000709301297,-0.7469091561392179,-0.3363060020592457,0.7164358505735201,0.8432701284819972,0.5701539681471234,0.045764251163028194,0.45705332949823446,-0.12095454260454414,-0.3363060020592457,0.7798529895277586,0.23259399894539246,0.122015025659487,100.0,1.0,0,-1.0206406871899134,0.07949789586690545
West Bengal,2016,44.0,7241.0,75.0,95.52277777777778,37.4225,58.72916666666667,68.44194444444445,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,10858658.0,0.02565073621269749,-0.06938804747829491,-0.43630196836981683,-0.33917788549506955,2.5766771002390634,2.178345695156478,-0.9750579082625817,0.791334081256898,0.02565073621269749,-0.06938804747829491,-0.43630196836981683,1.118749607371997,2.178345695156478,-0.09186191350284184,0.4541990182317031,0.122015025659487,100.0,1.0,0,-1.0206406871899134,0.3011029151532161
Andaman And Nicobar Islands,2019,18.0,8938.0,60.0,96.89999999999999,86.06666666666666,86.39999999999999,99.39999999999999,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,2660899.0,0.2866336125389854,1.3867803051299712,1.2191541034677933,1.4742717969330654,-0.029330360025754197,-0.15668802368669404,-0.15888932459898636,0.012293372880409234,0.2866336125389854,1.3867803051299712,1.2191541034677933,0.7224707184536556,-0.15668802368669404,-0.07329797585928856,0.5641754566740705,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.7576188162945491
Andhra Pradesh,2019,29.0,6860.0,75.0,99.48461538461538,67.64615384615385,76.7,84.91538461538462,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,8926813.0,0.776416848962295,0.835360275841521,0.638834613144355,0.7121726876559745,1.9625577437081765,0.8312108573623402,-1.1582990575706722,0.791334081256898,0.776416848962295,0.835360275841521,0.638834613144355,1.3373652156820754,0.8312108573623402,-0.1834824881568871,0.7059508871392833,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.8993942467597619
Arunachal Pradesh,2019,31.0,15130.0,45.0,94.865,70.83500000000001,84.53999999999999,91.47,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,65182.0,-0.09899780173418751,0.9308187278772367,1.1078763455294844,1.1304944571159068,-0.8544897562383302,1.010828835734892,2.8191400625813214,-0.7667473354960795,-0.09899780173418751,0.9308187278772367,1.1078763455294844,0.13800235043878828,1.010828835734892,1.026196363542621,0.6857874702314725,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.879230829851951
Assam,2019,18.0,10002.0,71.0,93.15757575757576,77.4030303030303,70.10909090909091,68.5939393939394,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,3675547.0,-0.4225537847171659,1.127433420277726,0.24452193227791316,-0.32947742368445926,0.2932187973162434,-0.15668802368669404,0.3528392393480174,0.583589892356501,-0.4225537847171659,1.127433420277726,0.24452193227791316,-0.01812931318410793,-0.15668802368669404,0.46821456585225923,0.20713313280332177,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.4005764924238003
Bihar,2019,27.0,5854.0,49.0,96.54736842105264,57.642105263157895,49.473684210526315,58.973684210526315,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,12192290.0,0.21981011646682325,0.5358880072684283,-0.9900274180239305,-0.9434512321900204,2.5766771002390634,0.6515928789897886,-1.4386916823649423,-0.5590031465956825,0.21981011646682325,0.5358880072684283,-0.9900274180239305,0.8166129340245215,0.6515928789897886,-0.9988474144803123,0.03917151737421983,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.23261487699469835
Chhattisgarh,2019,12.0,8560.0,81.0,97.96296296296296,68.0037037037037,72.80740740740741,65.87407407407407,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,2782646.0,0.4880645269013506,0.8460635692212073,0.4059534431061976,-0.5030618075934368,0.009372118330203906,-0.6955419588043491,-0.3406876302117377,1.1029503646074936,0.4880645269013506,0.8460635692212073,0.4059534431061976,-0.24684484463161643,-0.6955419588043491,0.381131367197878,0.1964710171651113,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.3899143767855898
Delhi,2019,6.0,12072.0,23.0,99.86363636363636,83.8,81.0909090909091,97.05454545454545,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,2660899.0,0.8263123014327509,1.3189273950671943,0.9015284405353775,1.4742717969330654,-0.029330360025754197,-1.234395893922004,1.3484013891321318,-1.8080650823593194,0.8263123014327509,1.3189273950671943,0.9015284405353775,0.7224707184536556,-1.234395893922004,-0.2298318466135938,0.38416851915889666,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.5776118787793751
Goa,2019,18.0,8938.0,60.0,100.0,93.1,87.95,96.75,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,46186.0,0.8263123014327509,1.4465257902771584,1.3118855684163848,1.4674690640368058,-0.8605284453136239,-0.15668802368669404,-0.15888932459898636,0.012293372880409234,0.8263123014327509,1.4465257902771584,1.3118855684163848,0.3034703093615909,-0.15668802368669404,-0.07329797585928856,0.6097013283236504,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.803144687944129
Gujarat,2019,65.0,7811.0,62.0,97.353125,74.5375,71.275,64.80625,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,2660899.0,0.3725005582847039,1.0416534629540446,0.31427448582428746,-0.5712113525975622,-0.029330360025754197,2.178345695156478,-0.7009176061481154,0.11616546733060773,0.3725005582847039,1.0416534629540446,0.31427448582428746,-0.3002708563116582,2.178345695156478,-0.2923760694087538,0.5523545460831837,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.7457979057036622
Haryana,2019,7.0,10518.0,45.0,99.61363636363636,79.39999999999999,85.02727272727272,93.3409090909091,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,580325.0,0.8008662556506337,1.1872129225923915,1.1370282899356101,1.2498976494442833,-0.6907295748151878,-1.1445869047357284,0.6010083549463764,-0.7667473354960795,0.8008662556506337,1.1872129225923915,1.1370282899356101,0.27958403731454773,-1.1445869047357284,-0.08286949027485158,0.36287251841376716,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.5563158780342456
Himachal Pradesh,2019,14.0,8880.0,80.0,99.47,90.65,80.96000000000001,92.27000000000001,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,330554.0,0.7736472413753779,1.4465257902771584,0.8936965748740305,1.181551215740286,-0.7701299437889285,-0.5159239804317974,-0.1867843027088794,1.0510143173823943,0.7736472413753779,1.4465257902771584,0.8936965748740305,0.2057106359756788,-0.5159239804317974,0.43211500733675745,0.5392952115678676,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.7327385711883462
Jammu And Kashmir,2019,21.0,9877.0,55.0,98.91499999999999,75.045,73.75,71.89,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,629974.0,0.6684750374826929,1.0568455299497181,0.46234569598413366,-0.11911971021575987,-0.6749465218619737,0.1127389438721335,0.2927207520422134,-0.24738686324508702,0.6684750374826929,1.0568455299497181,0.46234569598413366,-0.39703311603886676,0.1127389438721335,0.022666944398563177,0.3210065059413958,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.5144498655618743
Jharkhand,2019,5.0,16020.0,21.0,93.45,59.74166666666667,55.3125,74.80416666666666,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,3135384.0,-0.3671395467939111,0.5987386033347042,-0.6407100362672483,0.0668651698982522,0.1215049414003736,-1.32420488310828,2.8191400625813214,-1.8080650823593194,-0.3671395467939111,0.5987386033347042,-0.6407100362672483,0.0941850556493129,-1.32420488310828,0.505537490111001,-0.18893221951240355,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.0045111401080749625
Karnataka,2019,23.0,8059.0,51.0,99.16000000000001,75.83,74.59666666666666,84.82666666666667,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,2726564.0,0.7149024067686559,1.080344589243518,0.5129990123216434,0.7065106240392961,-0.008455938140664717,0.2923569222446852,-0.5816425273334002,-0.45513105214548405,0.7149024067686559,1.080344589243518,0.5129990123216434,0.3490273429493157,0.2923569222446852,-0.5183867897394421,0.4052072472980626,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.5986506069185411
Kerala,2019,18.0,8938.0,60.0,99.44285714285715,97.87857142857142,98.60000000000001,93.25,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,3270313.0,0.768503684428247,1.4465257902771584,1.348043361402387,1.2440957450551493,0.16439788087396284,-0.15668802368669404,-0.15888932459898636,0.012293372880409234,0.768503684428247,1.4465257902771584,1.348043361402387,0.704246812964556,-0.15668802368669404,-0.07329797585928856,0.6728889415877276,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.8663323012082061
Ladakh,2019,18.0,8938.0,60.0,99.44999999999999,76.80000000000001,42.349999999999994,78.7,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,2660899.0,0.7698572520459099,1.1093816434027362,-1.4162143036195762,0.3155009475742633,-0.029330360025754197,-0.15668802368669404,-0.15888932459898636,0.012293372880409234,0.7698572520459099,1.1093816434027362,-1.4162143036195762,0.14308529377425455,-0.15668802368669404,-0.07329797585928856,0.06268731434289031,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.2561306739633688
Madhya Pradesh,2019,31.0,9716.0,36.0,98.37,64.0,64.15,59.574,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,5061813.0,0.5651978282547446,0.7262122689305831,-0.11199111918133134,-0.9051385092380689,0.7339025912544974,1.010828835734892,0.21528814039233782,-1.2341717605219729,0.5651978282547446,0.7262122689305831,-0.11199111918133134,-0.08561795899178576,1.010828835734892,-0.5094418100648175,0.26586467411371417,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.4593080337341927
Maharashtra,2019,22.0,8762.0,48.0,97.58529411764707,83.05588235294118,71.45588235294117,82.15588235294118,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,5688225.0,0.4164964822103997,1.2966521533986617,0.32509608941885687,0.5360586364847222,0.9330343716836861,0.20254793305840935,-0.2435361547255584,-0.6109391938207818,0.4164964822103997,1.2966521533986617,0.32509608941885687,0.7345465040842041,0.20254793305840935,-0.42723767427317005,0.4246835813162269,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.6181269409367054
Manipur,2019,16.0,8938.0,34.0,97.38888888888889,85.14444444444445,71.35555555555555,81.75555555555555,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,81220.0,0.3792777961481572,1.3591734838789395,0.3190938630348769,0.5105094006534864,-0.8493913936678122,-0.3363060020592457,-0.15888932459898636,-1.3380438549721714,0.3792777961481572,1.3591734838789395,0.3190938630348769,-0.16944099650716293,-0.3363060020592457,-0.7484665897855789,0.13388859245166437,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.3273319520721429
Meghalaya,2019,37.0,9491.0,85.0,91.43636363636364,85.95454545454545,83.38181818181819,62.61818181818182,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,387717.0,-0.7487225633742463,1.3834239446054757,1.0385860896089547,-0.7108559388635299,-0.7519582453465716,1.5496827708525471,0.1070748632418906,1.3106945535078904,-0.7487225633742463,1.3834239446054757,1.0385860896089547,-0.7314070921050508,1.5496827708525471,0.7088847083748905,0.5334079763270951,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.7268513359475737
Mizoram,2019,26.0,9679.0,82.0,97.8375,93.1875,94.9375,88.7,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,70608.0,0.4642893623577105,1.4465257902771584,1.348043361402387,0.953710430378996,-0.8527648706349115,0.5617838898035128,0.19749306814981984,1.1548864118325928,0.4642893623577105,1.4465257902771584,1.348043361402387,0.050472779872042295,0.5617838898035128,0.6761897399912064,0.7578841539506694,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.951327513571148
Nagaland,2019,8.0,6632.0,26.0,98.51818181818182,84.50909090909092,88.2,78.31818181818181,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,117673.0,0.5932782037412421,1.3401541075734642,1.3268422563113187,0.29113294913990023,-0.8378032523295473,-1.0547779155494525,-1.2679551784164589,-1.7535322327729652,0.5932782037412421,1.3401541075734642,1.3268422563113187,-0.2733351515948236,-1.0547779155494525,-1.5107437055947122,0.07023629914783946,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.263679658768318
Odisha,2019,5.0,8338.0,32.0,96.92666666666668,67.79,59.65,80.63000000000001,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,5390546.0,0.29168693164494364,0.8396663259031972,-0.38121150129014364,0.43867537775557713,0.8384044008875001,-1.32420488310828,-0.4474580636668456,-1.44191594942237,0.29168693164494364,0.8396663259031972,-0.38121150129014364,0.6385398893215386,-1.32420488310828,-0.9446870065446078,-0.14670170734555865,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.04674165227491986
Puducherry,2019,18.0,8938.0,60.0,99.775,90.175,88.19999999999999,97.7,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,52746.0,0.8263123014327509,1.4465257902771584,1.3268422563113178,1.4742717969330654,-0.8584430694274413,-0.15668802368669404,-0.15888932459898636,0.012293372880409234,0.8263123014327509,1.4465257902771584,1.3268422563113178,0.30791436375281206,-0.15668802368669404,-0.07329797585928856,0.6129347853713428,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.8063781449918214
Punjab,2019,19.0,6277.0,50.0,99.68181818181819,79.05454545454546,86.50454545454545,93.1590909090909,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,391155.0,0.8137866738192698,1.176871703679081,1.225408718405675,1.238293840666015,-0.7508653303623192,-0.0668790345004182,-1.4386916823649423,-0.5070670993705833,0.8137866738192698,1.176871703679081,1.225408718405675,0.24371425515184797,-0.0668790345004182,-0.9728793908677628,0.4033371542812821,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.5967805139017606
Rajasthan,2019,14.0,11702.0,76.0,97.97575757575757,62.91818181818182,68.57575757575758,81.76666666666667,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,2814434.0,0.4904890991996612,0.6938279254915305,0.15278757985565145,0.5112185223010477,0.019477290383553857,-0.5159239804317974,1.170450666706952,0.8432701284819972,0.4904890991996612,0.6938279254915305,0.15278757985565145,0.26534790634230077,-0.5159239804317974,1.0068603975944748,0.34889815467530355,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.542341514295782
Sikkim,2019,40.0,8383.0,87.0,99.175,86.925,87.35,84.45,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,45110.0,0.717744898765753,1.4124746056316846,1.2759895174685427,0.6824714001869846,-0.8608704978217844,1.8191097384113746,-0.4258154082367562,1.414566647958089,0.717744898765753,1.4124746056316846,1.2759895174685427,-0.08919954881739989,1.8191097384113746,0.49437561986066636,0.9384158052201036,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,1.131859164840582
Tamil Nadu,2019,18.0,8938.0,60.0,99.2375,83.859375,71.571875,98.2,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,3284958.0,0.7295886154203344,1.3207047920679196,0.3320355526995216,1.4742717969330654,0.1690534189613326,-0.15668802368669404,-0.15888932459898636,0.012293372880409234,0.7295886154203344,1.3207047920679196,0.3320355526995216,0.821662607947199,-0.15668802368669404,-0.07329797585928856,0.49566759476483196,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.6891109543853104
Telangana,2019,18.0,8938.0,60.0,99.51333333333334,64.30666666666667,74.49,91.30666666666666,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,3936681.0,0.7818588849225551,0.7353923685273119,0.506617492153138,1.1200703688967624,0.37623138064893136,-0.15668802368669404,-0.15888932459898636,0.012293372880409234,0.7818588849225551,0.7353923685273119,0.506617492153138,0.7481508747728469,-0.15668802368669404,-0.07329797585928856,0.42367227013831155,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.6171156297587901
The Dadra And Nagar Haveli And Daman And Diu,2019,11.0,7434.5,60.0,99.73333333333333,83.16666666666667,73.3,90.53333333333335,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,2514.0,0.8235487675466817,1.2999684937261244,0.4354236577732523,1.070715502226531,-0.8608704978217844,-0.785350947990625,-0.8819944899131971,0.012293372880409234,0.8235487675466817,1.2999684937261244,0.4354236577732523,0.10492250220237326,-0.785350947990625,-0.4348505585163939,0.2406103191235688,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.4340536787440473
Tripura,2019,5.0,10061.0,99.0,97.85,79.3625,71.6125,66.7875,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,417496.0,0.46665810568862465,1.1860903560656177,0.3344660144824479,-0.4447660988168752,-0.7424917196583651,-1.32420488310828,0.3812151653563569,1.414566647958089,0.46665810568862465,1.1860903560656177,0.3344660144824479,-0.5936289092376201,-1.32420488310828,0.8978909066572229,0.16121193175800216,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.3546552913784807
Uttar Pradesh,2019,7.0,10747.0,87.0,91.14933333333333,65.34266666666666,68.98400000000001,71.95733333333334,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,7516717.0,-0.80311465266016,0.7664051397736514,0.17721139795511257,-0.11482243303154108,1.5142985675492313,-1.1445869047357284,0.7111454236906093,1.414566647958089,-0.80311465266016,0.7664051397736514,0.17721139795511257,0.6997380672588451,-1.1445869047357284,1.062856035824349,0.12641818056934495,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.3198615401898235
Uttarakhand,2019,16.0,10758.0,76.0,99.60769230769232,82.53846153846153,82.30000000000001,92.04615384615384,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,403600.0,0.7997398602205504,1.2811631057562367,0.973864421990877,1.167265141932887,-0.7469091561392179,-0.3363060020592457,0.7164358505735201,0.8432701284819972,0.7997398602205504,1.2811631057562367,0.973864421990877,0.21017799289683453,-0.3363060020592457,0.7798529895277586,0.6180820613888353,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,0.8115254210093138
West Bengal,2019,44.0,7241.0,75.0,97.14,74.845,67.125,82.845,15003.34,2742522.49,8947.5,6055.85,3580285350.0,7668933532.51,747362873.0,10858658.0,0.33211348449258005,1.0508585084735906,0.06599346676838284,0.5800387781968247,2.5766771002390634,2.178345695156478,-0.9750579082625817,0.791334081256898,0.33211348449258005,1.0508585084735906,0.06599346676838284,1.578357939217944,2.178345695156478,-0.09186191350284184,0.8523011967676889,16.0022903176946,94.0425531914893,0.914893617021277,0,1.2896223974698569,1.0457445563881673
